CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,AgeGroup,CreditScoreBucket
15634602,-0.3262214220367463,0,0,0.2935174228967471,-1.0417596792253108,-1.2258476714090278,1,1,1,0.021886493995386117,1,-1.1995927909920712,Young,
15647311,-0.4400359548576657,2,0,0.1981638321954454,-1.3875375865624426,0.11735002143511059,1,0,1,0.21653375188734025,0,0.09646261047262587,Young,
15619304,-1.536794180222889,0,0,0.2935174228967471,1.03290776479748,1.3330533457228904,3,1,0,0.24068690006348814,1,1.0744478285816315,Young,
15701354,0.5015206348426676,0,0,0.0074566507928420294,-1.3875375865624426,-1.2258476714090278,2,0,0,-0.10891791702847127,0,-1.375684344725171,Young,
15737888,2.063883767202561,2,0,0.38887101359804876,-1.0417596792253108,0.7857278997960591,1,1,1,-0.36527578251440274,0,1.2379043971390429,Young,
15574012,-0.05720525355093678,2,1,0.48422460429935044,1.03290776479748,0.5973285944410414,2,1,0,0.8636502870218095,1,0.32051538778533245,Young,
15592531,1.7741740472947665,0,1,1.0563461485071606,0.6871298574603482,-1.2258476714090278,2,1,1,-1.5654872211931183,0,2.167772542804095,Young,
15656148,-2.840487919807966,1,0,-0.9460792562201749,-0.35020386455104724,0.6180189508533646,4,1,0,0.33485372981012046,1,0.46298627111846646,,
15792365,-1.5471409559338818,0,1,0.48422460429935044,-0.35020386455104724,1.0508202865849028,2,0,1,-0.4373288460949081,0,1.86755670570976,Young,
15592389,0.3463189991777775,0,1,-1.1367864376227783,-1.0417596792253108,0.9314633619936777,1,1,1,-0.49323048409247083,0,1.8380414226881852,,
15767821,-1.2677780117370796,0,1,-0.7553720748175714,0.3413519501232164,0.409185402285092,2,0,0,-0.34619970089236274,0,0.6258568600283348,,
15737173,-1.5885280587778525,2,1,-1.4228472097266833,-0.695981771888179,-1.2258476714090278,2,1,0,-0.412123315592307,0,-2.0852122629155017,,
15632264,-1.8058103487086987,0,0,-0.4693113027136664,1.7244635794717436,-1.2258476714090278,2,1,0,-1.283817056739873,0,4.319147289771786,,
15691483,-1.0504957218062334,0,0,-1.3274936190253817,-0.004425957213915414,-1.2258476714090278,2,0,0,1.5783569986897874,0,-0.47543752553736823,,
15600882,-0.1606730106608635,2,0,-0.3739577120123647,0.6871298574603482,-1.2258476714090278,2,1,1,-0.5936359656444845,0,-3.0166244248293173,,
15643966,-0.3572617491697243,1,1,0.5795781950006521,-0.695981771888179,1.0681029591182611,2,0,1,-0.6218824846013182,0,2.8247910123710307,Young,
15737452,0.025568952137004615,1,1,1.8191748741175742,-1.3875375865624426,0.8993931172292712,1,1,0,-1.651825870574206,1,-1.3798058006457745,Young,
15788218,-1.0504957218062334,2,0,-1.4228472097266833,1.378685672134612,-1.2258476714090278,2,1,1,-1.4899561835690913,0,2.5019536695696476,,
15661507,-0.6573182447885119,2,1,0.5795781950006521,0.3413519501232164,-1.2258476714090278,1,0,0,1.0189010247747559,0,-0.6071856204767605,Young,
15568982,0.7808835790394698,0,0,-1.4228472097266833,0.3413519501232164,-1.2258476714090278,2,1,1,-0.7888730584424746,0,-5.806211478107464,,
15577657,0.8429642333054258,0,1,0.1981638321954454,1.03290776479748,-1.2258476714090278,2,1,1,1.2310704831801604,0,-0.5494437224868434,Young,
15597945,-0.15032623494987085,2,0,-0.6600184841162697,1.03290776479748,-1.2258476714090278,2,1,0,0.6688717421740601,0,-0.7345367774111272,,
15699309,-1.4540199745349478,2,0,-0.08789693990845966,-0.35020386455104724,-1.2258476714090278,1,1,0,0.32731820632749364,1,-0.9235522164656952,,
15725737,0.19111736351288738,0,1,0.6749317857019538,-0.695981771888179,-1.2258476714090278,2,0,1,-1.5928757668520803,0,2.0676299149782436,Young,
15625047,2.0224966643585907,0,0,-0.08789693990845966,-0.004425957213915414,-1.2258476714090278,1,1,1,1.5219882921316075,0,-0.48606398183273497,,
15738191,-0.7607860018984386,0,1,-1.3274936190253817,-0.695981771888179,-1.2258476714090278,2,0,1,0.42460549226186645,0,-0.8604822023132397,,
15736816,1.09128685036925,1,1,-0.27860412131106305,-1.0417596792253108,0.9669114802146295,1,1,1,1.2163903409521621,0,0.43625505054278657,,
15700772,-0.8228666561643946,0,1,0.48422460429935044,1.378685672134612,-1.2258476714090278,2,0,0,-1.0721517054667205,0,16.989864113114315,Young,
15728693,-0.7918263290314166,1,0,0.38887101359804876,-0.695981771888179,1.0395750259469725,1,1,1,0.001690039053891126,0,1.0378210678114201,Young,
15656300,-2.4783507699232223,0,1,-0.9460792562201749,-1.7333154938995745,-0.2690746311079832,2,1,1,-0.8104496783748915,0,-1.4195419390538273,,
15589475,-0.6159311419445411,2,0,0.0074566507928420294,-0.695981771888179,-1.2258476714090278,3,1,0,0.7021528985231289,1,-0.7201748282851871,Young,
15706552,-1.2160441331821163,0,1,-0.27860412131106305,0.6871298574603482,0.14145222877469335,1,0,1,0.9849420451757676,0,0.07126264926398276,,
15750181,-1.0091086189622627,1,1,0.1981638321954454,1.378685672134612,0.5389379904752859,2,0,0,-0.31633078816391447,0,0.7883022683263672,Young,
15659428,-1.350552217425021,2,0,0.2935174228967471,0.3413519501232164,-1.2258476714090278,2,1,1,-1.1421041777545031,0,8.626401354130365,Young,
15732963,0.7394964761954991,2,0,-0.9460792562201749,1.378685672134612,-1.2258476714090278,2,1,1,0.7293439051333712,0,-0.7088512977495286,,
15794171,-1.8161571244196912,0,0,0.5795781950006521,-1.7333154938995745,0.9260167093296419,1,1,0,-1.2566552636509198,1,-3.6080176036799667,Young,
15788448,-1.6609554887548013,2,1,-0.7553720748175714,-0.695981771888179,1.1022538431506914,1,0,1,0.2430378929672636,0,0.8867419484047219,,
15729599,1.5879320844968983,2,1,-0.5646648934149681,0.6871298574603482,0.00100507140589216,1,0,1,-0.028462140497060744,0,0.0010345159440378136,,
15717426,2.063883767202561,0,1,-0.27860412131106305,0.6871298574603482,-1.2258476714090278,1,1,1,-1.030773708690248,0,39.83425214515962,,
15585768,-0.7090521233434752,1,1,0.1981638321954454,0.3413519501232164,-0.09834889947063385,2,0,1,1.3560603601273575,0,-0.04174294561168101,Young,
15619360,-1.8471974515526692,2,1,0.10281024149414371,-0.35020386455104724,-1.2258476714090278,1,1,0,-0.5205574726887156,0,-2.556818808468215,Young,
15738148,-1.919624881529618,0,0,1.1516997392084622,1.03290776479748,0.7378308850642105,1,0,0,1.4121157168917053,1,0.305885360265797,Young,
15687946,-0.9780682918292848,0,0,2.105235646221479,-1.0417596792253108,0.6560450295292659,1,1,1,-0.10322823597732225,0,0.7315629860895974,Young,
15755196,1.8983353558266787,0,0,0.9609925578058589,-1.0417596792253108,0.8800272410904766,1,0,0,1.6393570917124016,1,0.3334248495036037,Young,
15684171,0.09799638211395333,2,0,2.105235646221479,-0.004425957213915414,1.2732771981989726,1,1,1,1.0128771271288544,0,0.6325657840899414,Young,
15754849,1.2982223645891036,1,0,-0.6600184841162697,-0.35020386455104724,0.5278566871606641,2,1,1,0.45954295093404635,0,0.361658892479223,,
15602280,1.8466014772717152,1,0,-1.1367864376227783,1.378685672134612,0.5699204753635505,1,1,1,0.3411368974574667,1,0.42495324410506363,,
15771573,-0.13997945923887817,1,0,0.0074566507928420294,1.378685672134612,0.983389912427009,1,1,1,0.3048737013667674,1,0.7536284250322266,Young,
15766205,-1.040148946095241,1,1,-0.08789693990845966,-1.0417596792253108,0.431217227706301,1,0,1,-0.16018938579165296,0,0.5134696089936786,,
15771873,1.2982223645891036,1,0,-0.18325053060976135,-1.0417596792253108,0.4372729105057929,2,1,0,1.6347204885477364,0,0.16596557866630426,,
15616550,0.49117385913167494,1,1,0.48422460429935044,1.7244635794717436,0.6391207231492967,2,1,0,1.7035816271473465,0,0.23639779052044296,Young,
15768193,-0.6780117962104972,1,1,-0.27860412131106305,-0.004425957213915414,1.1149271191851775,2,0,0,-0.23763234405007433,0,1.4624533326980609,,
15683553,1.4223836731210155,0,0,-0.5646648934149681,-0.004425957213915414,-1.2258476714090278,2,0,0,0.2936645775819838,0,-0.9475776740368713,,
15702298,0.04626250355898996,1,1,0.1981638321954454,1.03290776479748,0.7865476864126004,1,0,0,1.1120387734559636,1,0.3724115751556775,Young,
15569590,-0.5124633848346144,1,1,0.2935174228967471,-1.3875375865624426,0.3527539521024455,1,1,0,-1.0446525657628767,1,-7.899970496112422,Young,
15760861,-0.3262214220367463,0,1,0.38887101359804876,-1.3875375865624426,0.7809373969674327,1,1,1,0.23162583954352245,0,0.6340703254950153,Young,
15630053,0.05660927926998263,0,1,0.5795781950006521,-0.004425957213915414,0.8234489825909674,1,1,0,-0.22575565652582366,0,1.063551822537057,Young,
15647091,0.7705368033284771,1,1,-1.8996151632331917,-1.7333154938995745,-0.009579231263980102,1,0,0,-0.947291724355257,0,-0.18174055490915136,,
15623944,-1.443673198823955,2,0,2.5820035997279875,-0.35020386455104724,-1.2258476714090278,1,1,0,-1.7118972170658242,1,1.7219447443010332,Young,
15804771,-0.3779553005917097,0,1,1.1516997392084622,-0.35020386455104724,-0.5737700038102944,1,1,1,-0.9270938782937008,0,-7.86998389684909,Young,
15651280,0.9464319904153525,1,1,-0.3739577120123647,-0.004425957213915414,0.9675743614357466,1,0,0,-0.27093228051997187,0,1.3271392157176038,,
15773469,0.3773593263107555,1,0,-1.1367864376227783,1.378685672134612,1.215543865966245,2,0,0,0.45914926395666855,0,0.8330497064228668,,
15702014,-0.9884150675402774,2,1,-0.5646648934149681,-1.3875375865624426,-0.3269722412061958,2,0,0,1.3686515616931476,0,-0.13804151125228023,,
15751208,0.3463189991777775,2,1,1.6284676927149706,1.03290776479748,0.03560054743720522,1,1,1,-0.012031099781775616,0,0.036034077013296376,Young,
15592461,-0.4917698334126291,1,1,-1.23214002832408,-0.35020386455104724,0.5237736209156963,1,1,1,-0.1260627762252652,0,0.5993263665477003,,
15789484,1.0395529718142866,1,0,-0.27860412131106305,0.3413519501232164,1.496059620393335,2,1,1,-1.2577791147705282,0,-5.803649460605484,,
15696061,-0.7193988990544679,1,0,-0.4693113027136664,-1.3875375865624426,0.4030361211700456,1,1,0,0.17982435403694502,0,0.34160688393233907,,
15641582,0.8740045604384039,1,1,0.38887101359804876,1.7244635794717436,0.748371754269159,2,1,1,1.6794825587635858,0,0.27929711720702,Young,
15638424,0.10834315782494601,1,0,-0.3739577120123647,-0.004425957213915414,1.1898468010272087,2,0,1,0.23590979377262114,0,0.9627294864257003,,
15755648,0.25319801777884343,0,0,-1.7089079818305883,1.03290776479748,0.35079127235539426,1,1,0,-1.4239372771449408,0,-0.8274603137469827,,
15703793,0.9050448875713819,1,1,1.8191748741175742,-1.0417596792253108,0.9177050506915502,4,1,0,-1.2470761847980885,1,-3.7142594355724814,Young,
15620344,1.6810530658958325,0,1,-0.9460792562201749,0.3413519501232164,-1.2258476714090278,1,1,0,-1.150045386625037,0,8.169845797874594,,
15812518,0.0669560549809753,2,0,-0.18325053060976135,-1.7333154938995745,1.396302407458702,1,0,1,-0.971813693237685,0,49.53832437974995,,
15779052,-0.4814230577016364,1,0,-1.3274936190253817,-0.004425957213915414,1.3029230222109995,2,1,1,-0.7244854141803299,0,4.729052795280279,,
15770811,-1.3608989931360136,0,1,-0.27860412131106305,1.378685672134612,-1.2258476714090278,2,0,1,0.7907154272123808,0,-0.6845574974005297,,
15780961,0.8740045604384039,0,0,-1.7089079818305883,-1.3875375865624426,1.638488209226516,2,1,0,-1.3511643089326582,0,-4.66587340326982,,
15614049,0.13938348495792402,0,1,1.533114102013669,1.03290776479748,-1.2258476714090278,2,1,1,0.6794126066593463,0,-0.729926443655475,Young,
15662085,0.2842383449118215,0,0,-0.6600184841162697,1.378685672134612,-1.2258476714090278,1,1,1,0.836765674605092,0,-0.6673946972972409,,
15575185,1.1016336260802426,2,1,-0.5646648934149681,-0.004425957213915414,0.012298092828129055,1,0,1,1.637163817045588,0,0.004663378417616315,,
15803136,-2.426616891368259,1,0,0.1981638321954454,1.7244635794717436,0.732499307041558,2,1,0,-0.03110248637360859,0,0.7560131972059234,Young,
15706021,0.1497302606689167,0,0,-0.4693113027136664,-1.3875375865624426,0.32310091589144596,2,0,0,1.240243007195046,0,0.1442258339178984,,
15663706,1.308569140300096,0,0,-0.6600184841162697,-1.0417596792253108,-1.2258476714090278,1,1,0,0.6324023125342576,1,-0.7509470318661425,,
15641732,-1.1125763760721894,0,0,-0.27860412131106305,-0.695981771888179,-1.2258476714090278,2,0,0,-1.2880145876351567,0,4.256199942767738,,
15701164,-1.4954070773789185,0,0,-0.4693113027136664,-0.35020386455104724,0.22152238230962296,1,1,1,1.0284733219172884,0,0.10920645586812189,,
15738751,-1.6299151616218233,0,0,0.6749317857019538,-0.35020386455104724,-1.2258476714090278,2,1,0,-1.7072969569127634,0,1.7331442747324324,Young,
15805254,0.01522217642601194,2,0,3.440185916039703,1.7244635794717436,-1.2258476714090278,2,1,1,0.25362744665469866,0,-0.9778404857680797,Young,
15762418,1.029206196103294,2,1,-1.6135543911292867,-0.695981771888179,0.7243601000944535,1,1,0,0.4965100537758168,1,0.4840328992557276,,
15625759,0.8119239061724478,0,1,-0.8507256655188732,1.378685672134612,-1.2258476714090278,2,1,0,0.9003869856034099,0,-0.6450516030132659,,
15622897,-0.0468584778399441,0,0,0.6749317857019538,-0.35020386455104724,-1.2258476714090278,3,1,0,-0.11892024415998563,1,-1.3913015970277451,Young,
