RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1,15634602,-0.4641832179452486,-0.3262214220367463,-0.9018862432746051,-1.0959875190286648,0.2935174228967471,-1.0417596792253108,-1.2258476714090278,-0.9115834940401767,0.646091668153197,0.9702425509371355,0.021886493995386117,1
2,15647311,-0.3909111967366117,-0.4400359548576657,1.5150673766493,-1.0959875190286648,0.1981638321954454,-1.3875375865624426,0.11735002143511059,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,0.21653375188734025,0
3,15619304,0.6289880662158671,-1.536794180222889,-0.9018862432746051,-1.0959875190286648,0.2935174228967471,1.03290776479748,1.3330533457228904,2.52705661927622,0.646091668153197,-1.0306701134001208,0.24068690006348814,1
4,15701354,-1.4403556295312827,0.5015206348426676,-0.9018862432746051,-1.0959875190286648,0.0074566507928420294,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,-0.10891791702847127,0
5,15737888,0.37135418519195007,2.063883767202561,1.5150673766493,-1.0959875190286648,0.38887101359804876,-1.0417596792253108,0.7857278997960591,-0.9115834940401767,0.646091668153197,0.9702425509371355,-0.36527578251440274,0
6,15574012,-1.1472675446967349,-0.05720525355093678,1.5150673766493,0.9124191495230393,0.48422460429935044,1.03290776479748,0.5973285944410414,0.8077365626180215,0.646091668153197,-1.0306701134001208,0.8636502870218095,1
7,15592531,-1.5727179904243043,1.7741740472947665,-0.9018862432746051,0.9124191495230393,1.0563461485071606,0.6871298574603482,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,-1.5654872211931183,0
8,15656148,0.5817157944683594,-2.840487919807966,0.3065905666873474,-1.0959875190286648,-0.9460792562201749,-0.35020386455104724,0.6180189508533646,4.246376675934418,0.646091668153197,-1.0306701134001208,0.33485372981012046,1
9,15792365,-0.42754720734093016,-1.5471409559338818,-0.9018862432746051,0.9124191495230393,0.48422460429935044,-0.35020386455104724,1.0508202865849028,0.8077365626180215,-1.5477679860172513,0.9702425509371355,-0.4373288460949081,0
10,15592389,-0.5043646489306302,0.3463189991777775,-0.9018862432746051,0.9124191495230393,-1.1367864376227783,-1.0417596792253108,0.9314633619936777,-0.9115834940401767,0.646091668153197,0.9702425509371355,-0.49323048409247083,0
11,15767821,-1.551445468137926,-1.2677780117370796,-0.9018862432746051,0.9124191495230393,-0.7553720748175714,0.3413519501232164,0.409185402285092,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,-0.34619970089236274,0
12,15737173,-1.6838078290309475,-1.5885280587778525,1.5150673766493,0.9124191495230393,-1.4228472097266833,-0.695981771888179,-1.2258476714090278,0.8077365626180215,0.646091668153197,-1.0306701134001208,-0.412123315592307,0
13,15632264,-0.16400429234857467,-1.8058103487086987,-0.9018862432746051,-1.0959875190286648,-0.4693113027136664,1.7244635794717436,-1.2258476714090278,0.8077365626180215,0.646091668153197,-1.0306701134001208,-1.283817056739873,0
14,15691483,-1.1732672941578641,-1.0504957218062334,-0.9018862432746051,-1.0959875190286648,-1.3274936190253817,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,1.5783569986897874,0
15,15600882,1.0414386372128719,-0.1606730106608635,1.5150673766493,-1.0959875190286648,-0.3739577120123647,0.6871298574603482,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,-0.5936359656444845,0
16,15643966,-0.5752730565518918,-0.3572617491697243,0.3065905666873474,0.9124191495230393,0.5795781950006521,-0.695981771888179,1.0681029591182611,0.8077365626180215,-1.5477679860172513,0.9702425509371355,-0.6218824846013182,0
17,15737452,0.944530480130481,0.025568952137004615,0.3065905666873474,0.9124191495230393,1.8191748741175742,-1.3875375865624426,0.8993931172292712,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-1.651825870574206,1
18,15788218,-0.4180927529914286,-1.0504957218062334,1.5150673766493,-1.0959875190286648,-1.4228472097266833,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,-1.4899561835690913,0
19,15661507,0.4304445248763347,-0.6573182447885119,1.5150673766493,0.9124191495230393,0.5795781950006521,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,-1.5477679860172513,-1.0306701134001208,1.0189010247747559,0
20,15568982,-0.47245586550106244,0.7808835790394698,-0.9018862432746051,-1.0959875190286648,-1.4228472097266833,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,-0.7888730584424746,0
21,15577657,0.26971880093480854,0.8429642333054258,-0.9018862432746051,0.9124191495230393,0.1981638321954454,1.03290776479748,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,1.2310704831801604,0
22,15597945,-0.9581784577067042,-0.15032623494987085,1.5150673766493,-1.0959875190286648,-0.6600184841162697,1.03290776479748,-1.2258476714090278,0.8077365626180215,0.646091668153197,-1.0306701134001208,0.6688717421740601,0
23,15699309,-0.6107272603625225,-1.4540199745349478,1.5150673766493,-1.0959875190286648,-0.08789693990845966,-0.35020386455104724,-1.2258476714090278,-0.9115834940401767,0.646091668153197,-1.0306701134001208,0.32731820632749364,1
